loan_id,age,annual_income,employment_type,years_employed,loan_amount,loan_term_months,interest_rate,loan_purpose,credit_score,num_credit_lines,debt_to_income_ratio,has_collateral,num_late_payments,region,default
LN008576,37.0,20705.91,Full-Time,21.5,18000.0,36,11.63,HOME,715.0,5,0.1601,0,1.0,West,0
LN008577,33.0,75875.2,self_employed,17.2,4300.0,60,10.36,home improvement,537.0,3,0.3649,1,0.0,South,0
LN008578,34.0,67336.81,full_time,1.7,51100.0,24,14.23,car,756.0,5,0.407,0,1.0,West,0
LN008579,66.0,56273.63,fulltime,11.1,15300.0,36,6.99,personal,831.0,7,,0,0.0,East,0
LN008580,63.0,99662.86,part_time,0.0,46400.0,60,17.1,education,648.0,4,0.1563,1,1.0,West,0
LN008581,60.0,47820.59,self_employed,3.0,7300.0,36,12.53%,personal,626.0,2,0.4462,0,0.0,North,0
LN008582,46.0,122138.97,part_time,2.6,9300.0,60,11.01,BUSINESS,616.0,4,0.01,1,1.0,East,0
LN008583,67.0,43490.82,unemployed,11.6,6300.0,36,9.57,personal,,5,0.5397,1,0.0,South,1
LN008584,53.0,60235.57,Self Employed,3.2,42600.0,12,15.71,home improvement,711.0,1,0.361,0,1.0,East,0
LN008585,45.0,45027.95,full_time,2.7,41700.0,24,11.12%,home,599.0,1,0.2709,1,0.0,South,0
LN008586,65.0,28161.79,self_employed,5.1,7900.0,24,17.88,home,711.0,5,0.545,0,0.0,West,0
LN008587,30.0,21852.02,full_time,2.4,29200.0,60,15.34,car,650.0,1,0.0758,0,0.0,North,0
LN008588,61.0,69226.92,parttime,3.8,12300.0,48,17.28%,Auto,603.0,2,0.3187,1,2.0,West,0
LN008589,44.0,110015.01,full_time,15.6,2800.0,48,11.18,personal,679.0,1,0.737,0,0.0,North,0
LN008590,34.0,56754.64,part_time,1.1,20000.0,36,14.06,home,633.0,6,0.4587,0,1.0,South,0
LN008591,53.0,,FULL TIME,3.1,26500.0,24,12.83,auto,599.0,3,0.4861,0,1.0,West,0
LN008592,36.0,19291.25,part_time,0.1,32300.0,24,10.88%,business,648.0,1,0.1249,1,1.0,South,0
LN008593,57.0,61768.86,fulltime,9.2,14200.0,24,7.83,personal,649.0,4,0.355,0,1.0,North,0
LN008594,26.0,14076.31,full_time,0.5,10200.0,60,20.88,home,612.0,4,0.3184,0,1.0,East,0
LN008595,,23924.34,SELF_EMPLOYED,0.5,9000.0,24,9.86,car,585.0,5,0.2531,1,0.0,South,0
LN008596,37.0,109154.07,full_time,10.7,27500.0,48,14.75,car,657.0,5,0.4827,1,0.0,North,0
LN008597,62.0,49423.93,selfemployed,2.6,18700.0,48,16.43,personal,667.0,3,0.5722,1,0.0,North,0
LN008598,31.0,52234.66,fulltime,5.8,8000.0,24,9.17,Personal,682.0,5,0.4074,1,1.0,West,0
LN008599,45.0,68342.07,Full-Time,9.8,16800.0,60,6.64,home improvement,679.0,7,0.4663,0,0.0,East,0
LN008600,39.0,79132.44,full_time,2.3,23800.0,60,13.67,car,756.0,6,0.2412,0,2.0,North,0
LN008601,39.0,41668.62,full_time,1.5,24200.0,36,10.22,home improvement,563.0,5,0.2275,1,0.0,West,0
LN008602,28.0,58439.68,fulltime,0.9,13300.0,36,8.9,home,777.0,5,0.4363,0,0.0,East,0
LN008603,25.0,47018.33,selfemployed,4.7,36100.0,36,9.87,Personal,543.0,4,0.5451,0,0.0,East,0
LN008604,47.0,19551.53,full_time,1.5,7100.0,36,13.41,education,750.0,4,0.2671,1,3.0,North,0
LN008605,26.0,39628.19,FULL TIME,5.0,13900.0,36,6.03,Education,690.0,7,0.3782,0,0.0,East,0
LN008606,37.0,62807.41,fulltime,1.9,28200.0,60,11.25,car,609.0,4,0.6915,0,0.0,North,0
LN008607,56.0,38910.15,full_time,2.1,17100.0,24,7.24,home improvement,456.0,5,0.1104,0,1.0,North,1
LN008608,47.0,39122.6,full_time,1.4,14300.0,24,17.58,HOME,530.0,4,0.1912,0,1.0,East,0
LN008609,39.0,78379.63,self_employed,2.7,7400.0,36,11.43,Education,599.0,5,0.01,0,0.0,East,0
LN008610,50.0,53996.33,fulltime,0.9,4800.0,24,16.73,educat,686.0,2,0.1839,1,0.0,West,0
LN008611,44.0,60543.97,unemployed,1.9,7700.0,60,15.96,business,607.0,6,0.4476,0,2.0,West,1
LN008612,35.0,18493.34,full_time,7.5,34100.0,48,12.37,home improvement,647.0,5,0.26,0,0.0,South,0
LN008613,36.0,64150.81,Part-Time,,7900.0,36,14.7,Bussiness,615.0,6,0.3494,0,0.0,North,0
LN008614,54.0,25208.45,full_time,14.7,13400.0,60,14.35,business,,3,0.4158,0,0.0,East,1
LN008615,46.0,48304.85,FULL TIME,3.4,65600.0,24,16.07,Home,539.0,5,0.3421,0,0.0,West,0
LN008616,42.0,25902.07,unemployed,0.6,30400.0,24,11.64,home improvement,629.0,2,0.378,1,2.0,South,1
LN008617,38.0,85798.37,full_time,14.3,11800.0,60,13.04,BUSINESS,692.0,8,0.456,0,0.0,West,0
LN008618,44.0,146937.82,SELF_EMPLOYED,3.1,11000.0,36,7.86,car,850.0,4,0.3081,0,,North,1
LN008619,64.0,44866.87,self_employed,4.1,42300.0,60,8.61,home improvement,717.0,3,0.4637,0,2.0,North,0
LN008620,38.0,44616.82,full_time,1.0,10200.0,60,14.54,HOME,635.0,5,0.4008,1,0.0,East,1
LN008621,35.0,90984.99,full_time,2.0,13400.0,36,14.01%,personal,599.0,3,0.1838,0,1.0,West,1
LN008622,50.0,69087.72,self_employed,6.1,11500.0,36,8.32,car,687.0,4,0.3063,1,,South,0
LN008623,41.0,46968.4,part_time,0.7,49600.0,48,12.2,Education,583.0,7,0.3826,0,3.0,West,0
LN008624,51.0,61140.27,part_time,4.2,13300.0,24,6.9,BUSINESS,662.0,2,0.3974,1,0.0,South,1
LN008625,40.0,165692.36,unemployed,5.9,10300.0,36,6.21,Bussiness,675.0,6,0.3341,1,0.0,North,0
LN008626,60.0,32757.19,full_time,0.0,23300.0,24,12.91,PERSONAL,971.0,3,0.2471,1,4.0,West,1
LN008627,34.0,34491.51,Full-Time,9.1,63400.0,48,9.34,EDUCATION,,6,0.331,0,3.0,West,0
LN008628,39.0,78967.76,fulltime,0.3,5000.0,12,13.03,HOME,642.0,2,0.617,1,0.0,East,0
LN008629,44.0,174113.15,full_time,,17600.0,36,10.24,educat,614.0,6,0.3958,0,2.0,North,0
LN008630,67.0,54520.36,part_time,16.6,6900.0,60,9.17,home,609.0,2,0.3726,0,1.0,West,1
LN008631,54.0,17575.54,full_time,0.4,42100.0,60,16.98,education,547.0,3,0.4737,1,2.0,East,0
LN008632,60.0,61959.07,self_employed,8.7,5500.0,48,14.91,car,536.0,3,0.2232,1,0.0,East,0
LN008633,61.0,35775.94,unemployed,5.3,25600.0,24,9.66,Car,698.0,4,0.1332,0,1.0,South,0
LN008634,39.0,65231.46,Unemployed,4.6,7400.0,36,17.36,Personal,768.0,6,0.175,0,1.0,South,0
LN008635,30.0,21685.63,full_time,4.4,49700.0,48,7.92,home,,3,0.6933,0,2.0,South,0
LN008636,54.0,20221.99,SELF_EMPLOYED,0.9,92400.0,24,7.88,home,739.0,4,0.4102,0,0.0,North,0
LN008637,53.0,41022.57,Full-Time,5.5,35800.0,24,8.15,educat,692.0,6,0.3185,0,2.0,South,0
LN008638,38.0,132104.68,Full-Time,15.1,12900.0,12,9.7,education,675.0,4,0.6483,0,2.0,West,1
LN008639,40.0,21526.28,Self Employed,0.4,5100.0,36,8.44,car,755.0,5,0.3884,0,1.0,West,0
LN008640,48.0,40448.82,Full Time,2.0,15600.0,60,11.03%,Bussiness,621.0,6,0.3892,0,3.0,North,0
LN008641,27.0,20367.95,full_time,3.2,16500.0,36,8.5,home improvement,794.0,1,0.301,1,1.0,East,1
LN008642,56.0,58333.0,part time,1.3,86100.0,60,9.81,education,647.0,2,0.2119,0,0.0,North,0
LN008643,58.0,55988.56,full_time,6.8,14900.0,12,11.7,CAR,671.0,3,0.5972,0,1.0,West,0
LN008644,55.0,20861.33,full_time,5.8,7600.0,12,15.29,PERSONAL,652.0,6,0.4102,0,0.0,East,0
LN008645,41.0,106153.15,self_employed,0.6,15700.0,48,13.34,car,740.0,3,0.4976,0,0.0,South,1
LN008646,46.0,15470.28,full_time,4.2,9800.0,36,16.89,personal,649.0,2,0.1857,0,1.0,West,1
LN008647,25.0,126231.37,Full-Time,2.3,12400.0,36,11.6,home,682.0,10,0.2799,0,0.0,West,0
LN008648,31.0,111823.98,FULL TIME,1.3,75400.0,36,11.22,home improvement,552.0,1,0.5658,1,2.0,North,0
LN008649,31.0,58893.04,self_employed,9.4,6800.0,36,17.97,Car,635.0,4,0.4701,1,1.0,North,0
LN008650,45.0,83923.99,FULL TIME,0.3,28800.0,60,15.37%,car,734.0,3,0.2225,1,0.0,West,0
LN008651,42.0,44052.36,Full-Time,3.1,10400.0,36,16.11,car,582.0,5,0.161,1,0.0,West,1
LN008652,32.0,,full_time,3.2,13000.0,60,20.48,education,648.0,3,0.2923,0,1.0,North,1
LN008653,48.0,56494.09,parttime,4.2,13200.0,48,8.31%,home,647.0,3,0.3435,1,1.0,North,0
LN008654,37.0,19100.11,full_time,1.1,6200.0,48,5.33%,educat,603.0,7,,1,1.0,West,0
LN008655,47.0,48701.83,self_employed,10.2,21400.0,36,13.35%,PERSONAL,731.0,2,0.433,0,0.0,North,1
LN008656,51.0,23339.31,full_time,16.8,2200.0,48,12.36,home,690.0,4,0.1812,0,1.0,West,0
LN008657,37.0,88013.74,part_time,4.0,10500.0,60,8.37,CAR,722.0,3,0.2455,1,0.0,East,0
LN008658,28.0,61580.55,Full-Time,1.5,16900.0,24,13.09,personal,734.0,1,0.441,0,0.0,South,0
LN008659,37.0,73642.91,full_time,10.5,21200.0,36,11.22,car,652.0,5,0.219,0,1.0,North,0
LN008660,56.0,60124.67,full_time,22.2,20400.0,48,13.16,personal,776.0,6,0.1093,1,3.0,South,0
LN008661,37.0,151522.32,unemployed,6.8,5400.0,24,14.69,personal,553.0,7,0.4663,1,0.0,South,0
LN008662,61.0,90530.3,full_time,2.0,9600.0,36,15.16,personal,638.0,6,0.4241,1,0.0,West,1
LN008663,33.0,136239.97,Full Time,1.3,15000.0,48,14.67,education,662.0,7,0.2291,1,1.0,South,0
LN008664,56.0,28565.92,part_time,0.9,7300.0,24,3.0%,personal,511.0,3,0.3701,1,0.0,South,0
LN008665,42.0,35399.35,unemployed,1.3,15400.0,36,14.99,education,763.0,3,0.3105,0,1.0,North,1
LN008666,64.0,11453.07,part_time,1.3,20600.0,60,8.0,car,581.0,3,0.4192,0,1.0,East,0
LN008667,57.0,38737.65,full_time,17.1,8700.0,36,11.79,Home,655.0,1,0.5061,0,3.0,North,0
LN008668,38.0,47986.29,unemployed,5.2,22300.0,36,13.39,car,710.0,3,0.4225,1,,North,0
LN008669,53.0,63613.9,full_time,0.9,10900.0,36,15.96,education,835.0,4,0.3121,1,0.0,West,0
LN008670,62.0,35647.51,full_time,,7000.0,60,10.63,CAR,517.0,2,,1,4.0,West,1
LN008671,27.0,76255.18,Unemployed,1.0,38400.0,36,12.33,car,698.0,6,0.5002,0,0.0,East,0
LN008672,45.0,73116.24,full_time,4.7,9100.0,36,10.78,personal,628.0,3,0.0825,0,0.0,West,0
LN008673,48.0,36895.94,PART TIME,2.1,4200.0,24,12.01,Education,702.0,7,0.2571,0,0.0,West,0
LN008674,41.0,,self_employed,1.1,8900.0,36,11.35,home,725.0,2,0.4933,1,,South,0
LN008675,46.0,50998.15,SELF_EMPLOYED,1.4,16300.0,48,14.9,personal,683.0,8,0.1521,1,0.0,South,0
LN008676,23.0,52030.91,part_time,5.6,17500.0,24,17.66,personal,656.0,4,0.2598,0,3.0,West,1
LN008677,30.0,34042.22,unemployed,2.6,5600.0,48,6.09,car,565.0,4,0.289,1,0.0,North,0
LN008678,49.0,41960.12,unemployed,3.6,22000.0,12,16.35,car,571.0,4,0.2079,1,2.0,East,1
LN008679,59.0,20937.24,full_time,8.6,12900.0,36,15.94,car,714.0,7,0.5101,0,1.0,South,1
LN008680,24.0,73653.75,full_time,5.3,4200.0,36,13.48,Car,581.0,5,0.2996,1,,South,0
LN008681,41.0,74372.36,self_employed,3.1,3500.0,12,24.56,business,684.0,7,0.5148,1,1.0,West,0
LN008682,27.0,50483.02,Full-Time,15.4,15800.0,48,10.99,car,754.0,11,,0,1.0,South,0
LN008683,60.0,77598.33,self_employed,1.2,10300.0,24,9.54,education,546.0,4,0.5516,0,0.0,West,1
LN008684,54.0,53034.29,FULL TIME,1.7,6600.0,12,21.71,BUSINESS,754.0,2,0.5178,0,0.0,North,0
LN008685,22.0,129283.07,full_time,12.1,8100.0,36,4.96,Personal,752.0,5,0.4716,0,1.0,East,0
LN008686,58.0,22519.91,selfemployed,9.6,12300.0,48,5.7,education,677.0,4,0.2137,0,2.0,North,0
LN008687,27.0,55330.21,Self-Employed,0.7,12100.0,60,15.19,personal,601.0,1,0.5638,0,0.0,West,0
LN008688,66.0,84289.22,Full Time,13.3,12100.0,48,13.06,personal,693.0,2,0.4181,1,0.0,South,1
LN008689,120.0,120001.56,full_time,0.1,11900.0,36,6.85,CAR,636.0,5,0.1248,0,0.0,South,0
LN008690,36.0,78869.12,full_time,8.6,64700.0,24,15.28,Personal,593.0,2,0.1857,0,0.0,North,0
LN008691,66.0,26297.04,fulltime,1.6,8900.0,36,10.69,personal,661.0,4,0.3836,1,2.0,North,1
LN008692,47.0,18159.89,Self Employed,1.0,23900.0,24,4.43,home,-8.0,2,0.1737,0,0.0,South,1
LN008693,35.0,,FULL TIME,3.0,21700.0,24,14.62,home improvement,555.0,3,0.5286,0,1.0,South,1
LN008694,28.0,60902.59,part time,11.4,8400.0,12,15.95,personal,607.0,5,0.206,0,1.0,East,1
LN008695,67.0,86408.47,full_time,7.7,3400.0,24,6.83,BUSINESS,512.0,5,0.4263,0,0.0,East,0
LN008696,52.0,25405.43,unemployed ,,9500.0,24,6.11,personal,-18.0,2,0.435,0,0.0,East,1
LN008697,45.0,,self_employed,3.9,3500.0,12,3.0,personal,691.0,5,0.1962,1,0.0,North,0
LN008698,52.0,9832.25,full_time,3.6,3100.0,24,11.58,car,581.0,2,0.3993,1,1.0,East,0
LN008699,50.0,31454.7,Full-Time,0.1,8900.0,36,10.0,car,609.0,7,0.5385,0,3.0,West,1
LN008700,63.0,82138.86,parttime,1.0,14200.0,60,9.53,Personal,711.0,11,0.3212,1,3.0,South,1
LN008701,53.0,23987.15,full_time,3.4,11300.0,60,16.14,home,752.0,6,0.5525,0,4.0,East,1
LN008702,38.0,25282.05,part_time,7.0,3600.0,36,9.95,home,659.0,3,0.5586,0,1.0,North,1
LN008703,35.0,35765.76,part_time,8.6,5100.0,60,6.6,PERSONAL,629.0,3,0.2634,0,0.0,North,1
LN008704,61.0,54513.05,FULL TIME,1.7,15100.0,36,11.47,home,,4,0.4068,1,1.0,South,0
LN008705,57.0,25105.62,self_employed,6.2,21900.0,36,13.08,personal,624.0,4,0.1707,1,1.0,East,0
LN008706,45.0,48080.39,self_employed,8.8,6900.0,12,7.45,Home,559.0,4,0.4836,0,0.0,West,0
LN008707,66.0,37823.77,self_employed,2.3,13100.0,12,7.16,Auto,557.0,5,0.6021,0,0.0,North,1
LN008708,48.0,,full_time,5.9,15800.0,12,16.06,personal,749.0,8,0.5824,0,0.0,East,0
LN008709,46.0,36670.63,full_time,2.9,53200.0,24,5.44,PERSONAL,641.0,3,0.4309,1,0.0,East,0
LN008710,53.0,49861.46,Full-Time,21.2,47300.0,12,8.08,BUSINESS,661.0,3,0.2002,1,0.0,North,0
LN008711,39.0,54165.65,full_time,0.0,21500.0,24,8.47,Auto,1064.0,3,0.2502,1,0.0,South,0
LN008712,67.0,38107.17,part_time,2.7,2600.0,36,11.46,home improvement,636.0,7,0.5981,1,0.0,South,0
LN008713,39.0,77794.09,unemployed,1.5,43600.0,36,14.2,Personal,655.0,5,0.0682,1,6.0,West,1
LN008714,58.0,88129.99,self_employed,9.5,19500.0,36,13.21,EDUCATION,652.0,4,0.5146,1,1.0,South,0
LN008715,47.0,36556.73,part_time,1.7,7900.0,48,11.88,home,616.0,2,0.4098,0,1.0,North,1
LN008716,30.0,58446.8,full_time,3.9,64700.0,36,20.08%,personal,672.0,7,0.4936,0,0.0,South,0
LN008717,56.0,28098.81,unemployed,6.7,10400.0,24,10.65,home improvement,643.0,4,0.4515,0,2.0,North,0
LN008718,29.0,68753.37,fulltime,,74600.0,48,5.66,educat,657.0,4,0.3599,0,0.0,North,0
LN008719,41.0,56370.08,full_time,2.6,5400.0,60,13.99,Personal,,3,0.2342,0,0.0,South,0
LN008720,63.0,39404.51,Full Time,0.2,9500.0,48,11.67,education,806.0,3,0.506,1,2.0,West,0
LN008721,43.0,59752.09,part_time,0.1,2600.0,36,11.58,car,729.0,1,0.1202,1,1.0,South,1
LN008722,40.0,69962.41,full_time,15.8,9200.0,36,10.55,Home,712.0,9,0.4012,0,1.0,South,0
LN008723,51.0,102563.02,FULL TIME,-2.6,35000.0,12,13.25,Business,688.0,1,0.2899,1,0.0,South,0
LN008724,49.0,62223.58,self_employed,8.7,8600.0,48,17.65,car,684.0,2,0.1929,1,0.0,South,0
LN008725,56.0,83537.11,self_employed,3.3,6800.0,24,18.01,personal,627.0,5,,0,0.0,North,0
LN008726,64.0,153723.87,full_time,1.5,36300.0,48,20.44,home,740.0,5,0.6352,1,0.0,North,0
LN008727,32.0,26360.46,full_time,1.7,15200.0,48,14.84,home,676.0,4,0.176,0,0.0,East,0
LN008728,52.0,98991.92,full_time,0.2,14900.0,60,17.86,home improvement,697.0,4,0.2385,0,2.0,East,0
LN008729,60.0,28926.43,self_employed,7.8,5600.0,36,14.35,home improvement,626.0,4,0.4441,1,0.0,North,0
LN008730,57.0,31950.07,full_time,4.4,6000.0,48,10.48%,business,580.0,2,0.272,0,0.0,East,0
LN008731,51.0,48674.97,Self Employed,3.3,11000.0,48,19.42,Education,741.0,4,0.4382,0,1.0,North,0
LN008732,44.0,33269.01,SELF_EMPLOYED,9.6,2800.0,36,10.15%,Personal,660.0,5,0.3079,0,0.0,West,0
LN008733,40.0,30093.39,Full Time,,25400.0,24,10.81,car,612.0,5,0.4021,0,0.0,North,1
LN008734,33.0,47275.96,part_time,14.8,21800.0,24,14.28,car,677.0,4,0.4714,0,0.0,North,1
LN008735,36.0,40136.87,self_employed,0.1,18700.0,48,12.49,personal,642.0,6,0.4453,1,3.0,South,1
LN008736,52.0,32886.53,part time,20.9,4700.0,36,7.57,education,774.0,2,0.2493,0,2.0,East,0
LN008737,64.0,27679.03,full_time,,23500.0,48,17.02,home,622.0,5,0.4016,0,2.0,East,1
LN008738,58.0,115276.58,Unemployed,2.2,6700.0,48,10.12,EDUCATION,686.0,8,0.01,1,1.0,West,0
LN008739,58.0,23858.12,part time,4.5,36100.0,48,16.77,car,737.0,2,0.3162,0,0.0,East,0
LN008740,36.0,44328.91,Full-Time,10.0,10500.0,60,12.22,HOME,702.0,6,0.458,1,0.0,North,0
LN008741,50.0,,part_time,3.3,14200.0,12,12.01,personal,693.0,5,0.0799,0,2.0,East,0
LN008742,64.0,79676.37,full_time,0.3,22100.0,60,10.13,personal,609.0,3,0.3925,0,3.0,East,1
LN008743,47.0,56400.26,part_time,11.7,17000.0,48,14.33,education,659.0,3,0.12,0,0.0,South,0
LN008744,65.0,33718.94,full_time,3.6,1000.0,60,10.0,personal,687.0,6,0.314,1,0.0,South,0
LN008745,23.0,48472.29,self_employed,3.9,3400.0,48,24.73%,Personal,664.0,2,0.2864,1,1.0,East,0
LN008746,41.0,24973.18,Unemployed,0.1,7100.0,24,16.08,personal,769.0,0,0.6606,0,2.0,East,1
LN008747,36.0,41312.45,fulltime,0.5,18500.0,24,16.42,car,,4,0.4322,1,0.0,North,0
LN008748,25.0,40939.04,full_time,7.5,52900.0,24,7.4,business,653.0,8,0.4067,0,3.0,North,1
LN008749,43.0,43381.06,self_employed,2.9,10500.0,36,15.48,personal,850.0,9,0.198,0,2.0,East,0
LN008750,59.0,30552.26,selfemployed,31.2,25600.0,36,13.67,Eduaction,716.0,6,0.4001,1,1.0,South,0
LN008751,44.0,17720.39,FULL TIME,5.9,23000.0,48,9.67,auto,573.0,0,0.1406,1,1.0,West,1
LN008752,47.0,103892.5,selfemployed,14.9,4600.0,36,20.33,business,690.0,1,0.2756,1,,South,1
LN008753,32.0,90931.5,full_time,1.6,13300.0,24,7.17%,home,713.0,3,0.3421,0,0.0,East,0
LN008754,49.0,82850.46,part_time,1.0,8300.0,12,8.76,PERSONAL,586.0,2,0.4862,1,1.0,East,0
LN008755,23.0,61515.94,full_time,2.4,6400.0,24,11.95,Home,626.0,6,0.4786,1,1.0,East,0
LN008756,29.0,54296.64,Unemployed,1.5,52100.0,24,17.85,personal,555.0,8,0.3008,0,2.0,East,1
LN008757,50.0,32331.23,full_time,4.8,18100.0,48,10.03,auto,,5,0.0537,0,0.0,South,0
LN008758,32.0,34472.05,self_employed,6.8,6900.0,24,7.58,PERSONAL,520.0,3,0.2951,0,,North,0
LN008759,58.0,117384.87,full_time,2.6,8300.0,12,9.59%,Personal,587.0,8,0.5898,0,0.0,South,0
LN008760,39.0,134557.17,fulltime,0.5,14800.0,48,9.54,Eduaction,539.0,8,0.2325,0,0.0,North,0
LN008761,35.0,43877.11,unemployed,0.1,18000.0,60,12.86,education,676.0,1,0.3623,1,1.0,South,0
LN008762,31.0,49131.64,full_time,1.2,2800.0,24,9.5,home,623.0,0,0.0378,0,1.0,East,1
LN008763,56.0,76068.76,SELF_EMPLOYED,6.6,38700.0,60,9.75,personal,682.0,4,0.1388,0,2.0,North,0
LN008764,30.0,51848.43,Full-Time,1.3,15700.0,60,11.34,business,503.0,3,0.4053,1,1.0,West,0
LN008765,56.0,54253.39,unemployed,12.1,6400.0,36,6.7,home improvement,587.0,4,0.5991,0,0.0,South,0
LN008766,32.0,47293.14,Full-Time,5.3,92300.0,24,15.94,car,713.0,3,0.2753,1,1.0,North,0
LN008767,65.0,27925.58,self_employed,9.9,18900.0,24,11.26,PERSONAL,558.0,4,0.3204,0,2.0,West,1
LN008768,33.0,39190.61,full_time,2.4,46100.0,48,9.24,car,,3,0.01,0,0.0,West,0
LN008769,24.0,45242.86,self_employed,20.5,36100.0,36,13.13,car,638.0,3,0.1659,1,1.0,South,0
LN008770,60.0,10806.89,part_time,5.7,67200.0,48,13.54,personal,583.0,3,0.429,1,0.0,North,1
LN008771,35.0,51663.56,Full-Time,2.2,31200.0,60,10.78,car,588.0,5,0.4183,1,1.0,West,0
LN008772,49.0,197509.02,full_time,1.2,28400.0,36,9.68,personal,667.0,6,0.4703,0,1.0,East,0
LN008773,32.0,37887.58,Full-Time,10.1,24600.0,36,13.04,car,826.0,4,0.4544,1,3.0,South,0
LN008774,60.0,50004.87,full_time,1.9,42300.0,48,5.06%,home,850.0,5,0.4695,0,1.0,North,0
LN008775,46.0,29605.29,FULL TIME,,8500.0,24,12.54,home,543.0,2,0.4914,0,2.0,East,0
LN008776,42.0,25429.38,full_time,1.6,18600.0,36,11.35,business,704.0,6,0.2043,0,3.0,South,1
LN008777,31.0,40698.44,Full Time,1.0,8600.0,36,15.29,personal,783.0,3,0.0176,1,1.0,East,0
LN008778,64.0,71530.27,full_time,1.9,28200.0,60,13.66,home,550.0,7,0.2211,0,0.0,West,0
LN008779,36.0,42605.9,full_time,4.8,10500.0,48,14.26,education,600.0,2,0.5603,1,1.0,South,1
LN008780,40.0,39165.58,self_employed,3.5,11200.0,24,6.8,car,673.0,7,0.1984,0,0.0,South,0
LN008781,43.0,65996.53,FULL TIME,6.2,2900.0,24,18.83,Eduaction,653.0,1,0.0457,1,2.0,West,0
LN008782,42.0,55274.02,full_time,2.0,65800.0,36,13.52%,auto,539.0,6,0.5955,1,0.0,South,1
LN008783,65.0,57963.24,unemployed,0.6,5000.0,36,6.16,personal,710.0,3,0.4295,0,0.0,North,0
LN008784,53.0,,self_employed,0.9,18800.0,48,6.88%,Home,685.0,5,0.4698,0,2.0,North,0
LN008785,44.0,92853.71,unemployed,8.0,21800.0,24,11.95,home,725.0,8,0.3009,1,1.0,South,1
LN008786,34.0,120263.93,self_employed,0.5,41300.0,24,9.94,Education,693.0,3,0.2398,1,0.0,West,0
LN008787,26.0,23677.99,full_time,8.0,9000.0,60,18.02,home improvement,692.0,4,0.4477,0,0.0,West,0
LN008788,25.0,81990.06,parttime,1.2,4500.0,36,14.41,EDUCATION,652.0,1,0.5287,0,2.0,South,0
LN008789,49.0,131596.24,part_time,5.7,28800.0,36,11.35,Personal,747.0,5,0.1605,0,1.0,West,1
LN008790,35.0,18405.53,self_employed,-1.9,33900.0,48,8.77,home,544.0,3,0.01,1,0.0,East,0
LN008791,29.0,48433.32,full_time,0.5,17900.0,36,8.78,PERSONAL,562.0,5,0.1965,1,0.0,South,0
LN008792,30.0,35384.87,fulltime,,13900.0,24,9.33,home,738.0,3,0.3816,0,0.0,West,1
LN008793,56.0,48310.24,part_time,3.0,13000.0,36,9.16,business,627.0,1,0.3062,0,1.0,North,0
LN008794,58.0,97556.5,part_time,6.1,5500.0,24,6.82,Car,577.0,4,0.3133,0,2.0,North,0
LN008795,42.0,21217.01,full_time,9.0,2200.0,24,10.18,car,718.0,2,0.3924,1,1.0,West,0
LN008796,39.0,56783.02,fulltime,0.2,50300.0,36,18.58,home,704.0,3,0.2557,0,0.0,East,0
LN008797,54.0,34934.52,full_time,5.2,13500.0,36,11.27,personal,491.0,5,0.2874,0,0.0,West,0
LN008798,29.0,99367.96,self_employed,0.6,25800.0,48,9.9,education,705.0,3,0.2979,1,0.0,South,0
LN008799,38.0,63105.34,full_time,2.4,10100.0,36,11.17,car,600.0,6,0.3671,0,4.0,East,0
LN008800,64.0,44593.89,self_employed,0.1,10100.0,36,10.88,home,,4,0.5995,0,0.0,West,0
LN008801,52.0,31860.74,fulltime,2.0,9200.0,60,13.18,personal,644.0,5,0.0472,1,1.0,East,0
LN008802,55.0,241531.01,Full-Time,0.9,11400.0,48,15.59%,personal,699.0,6,0.2329,0,0.0,East,0
LN008803,27.0,57984.62,fulltime,4.1,32900.0,24,9.18,PERSONAL,649.0,4,0.526,0,0.0,West,0
LN008804,43.0,20910.93,full_time,3.6,14900.0,24,9.84,personal,550.0,3,0.3999,0,1.0,West,1
LN008805,35.0,30138.38,unemployed,7.9,51300.0,48,7.59,Personal,521.0,4,0.3645,0,2.0,West,1
LN008806,24.0,62791.13,full_time,5.1,5400.0,36,16.15,personal,542.0,7,0.5,1,2.0,North,0
LN008807,33.0,31633.89,unemployed,6.3,11600.0,36,19.06,home,561.0,7,,1,2.0,East,0
LN008808,57.0,34057.15,full_time,0.5,12800.0,24,11.68,business,685.0,5,0.8083,0,1.0,North,1
LN008809,33.0,88570.62,self_employed,0.1,23900.0,36,14.58,home,727.0,4,0.3815,0,0.0,North,0
LN008810,135.0,83989.39,Unemployed,17.5,7600.0,48,12.91,Personal,625.0,5,0.2154,0,1.0,East,0
LN008811,23.0,34796.63,fulltime,2.8,33600.0,48,9.36,Personal,578.0,2,0.5249,0,1.0,East,0
LN008812,23.0,98964.17,full_time,2.5,22200.0,24,10.18,PERSONAL,652.0,4,0.5601,1,0.0,North,0
LN008813,36.0,32004.46,self_employed,0.2,48100.0,36,12.58,HOME,492.0,5,0.1013,0,1.0,West,1
LN008814,44.0,135418.42,Self Employed,0.6,8900.0,36,15.02,home improvement,700.0,4,0.1662,0,1.0,East,0
LN008815,50.0,67678.75,part_time,14.1,3500.0,36,9.82,personal,644.0,4,0.1315,0,0.0,South,0
LN008816,38.0,58343.84,full_time,5.9,28900.0,36,19.94,business,656.0,6,0.5482,1,0.0,South,0
