Marketing_Spend,Price,Sales,Month,Region,Product_Category,Channel
2951.41,41.69,305.13,9,South,Basic,Retail
7351.06,114.86,840.11,3,South,Premium,Online
1790.32,41.38,469.49,4,North,Basic,Online
7063.17,34.26,1374.86,1,South,Basic,Online
3389.34,44.23,794.96,11,South,Basic,Online
3815.33,30.97,435.97,5,East,Basic,Retail
3619.5,37.65,545.41,7,North,Basic,Retail
3251.93,38.45,369.75,7,East,Basic,Retail
4510.39,116.01,614.44,6,North,Premium,Online
2366.11,39.58,418.69,6,North,Basic,Retail
6296.19,39.86,583.08,8,South,Basic,Retail
3732.6,36.69,422.53,11,West,Basic,Retail
2878.15,118.45,0.0,10,South,Premium,Retail
2710.2,35.3,629.41,9,East,Basic,Online
1754.16,118.83,173.09,4,North,Premium,Online
4442.6,48.91,797.06,4,North,Basic,Online
4712.8,33.78,645.03,8,North,Basic,Retail
3867.33,37.09,764.23,5,South,Basic,Online
2788.6,122.75,161.39,10,North,Premium,Retail
2959.05,45.81,563.21,9,North,Basic,Online
6864.05,55.44,1317.75,6,East,Basic,Online
4045.1,44.95,776.07,9,North,Basic,Online
4467.82,33.35,1025.69,12,East,Basic,Online
1582.72,41.74,351.4,12,South,Basic,Retail
1297.02,41.07,282.71,4,South,Basic,Online
7255.16,35.17,714.29,1,East,Basic,Retail
4295.06,37.06,914.86,4,South,Basic,Online
5862.54,30.29,1081.37,9,North,Basic,Online
1553.73,31.39,425.0,7,East,Basic,Retail
5536.54,35.83,1134.52,6,West,Basic,Online
2355.01,40.68,451.45,2,North,Basic,Retail
2813.7,45.18,409.82,4,North,Basic,Retail
2925.28,38.35,312.63,1,West,Basic,Retail
3208.95,34.84,715.15,3,South,Basic,Online
3368.98,48.78,733.51,2,East,Basic,Online
1628.34,34.42,334.53,4,South,Basic,Retail
3524.47,35.19,331.02,4,North,Basic,Retail
2155.8,33.98,403.46,11,East,Basic,Retail
2041.2,46.85,500.51,9,South,Basic,Online
4329.03,42.74,1000.63,7,North,Basic,Online
1677.54,36.33,342.76,3,South,Basic,Online
5464.15,39.08,550.11,7,East,Basic,Retail
6695.2,38.72,1245.6,8,East,Basic,Online
3411.73,102.39,661.57,12,North,Premium,Online
2731.96,41.89,443.5,7,South,Basic,Retail
3998.44,117.6,473.35,8,East,Premium,Online
1284.9,38.23,379.14,9,East,Basic,Online
1606.46,119.0,148.0,1,East,Premium,Online
4525.11,43.04,903.79,10,North,Basic,Online
4689.13,117.41,633.32,6,East,Premium,Online
2647.43,38.45,558.94,4,East,Basic,Online
2687.05,43.05,583.37,1,North,Basic,Online
4074.59,33.49,828.26,2,South,Basic,Online
1268.15,111.34,108.29,10,South,Premium,Online
5942.59,119.16,151.92,4,East,Premium,Retail
4952.64,42.88,937.92,1,North,Basic,Online
3287.53,38.83,814.55,6,East,Basic,Online
3329.25,44.17,781.01,1,West,Basic,Online
5796.25,38.0,1112.19,9,East,Basic,Online
1749.89,47.12,437.61,10,West,Basic,Online
4996.35,116.85,660.37,3,West,Premium,Online
3358.51,40.81,507.39,12,North,Basic,Retail
5347.3,38.49,976.82,11,East,Basic,Online
3592.42,42.24,384.84,1,South,Basic,Retail
3816.96,39.87,706.56,6,West,Basic,Online
6757.45,38.21,1343.16,6,North,Basic,Online
2926.14,41.35,533.21,7,West,Basic,Online
3185.8,45.3,448.93,7,East,Basic,Retail
2201.84,45.34,522.53,10,East,Basic,Online
3027.63,32.37,745.58,11,North,Basic,Online
3564.52,35.18,599.21,4,North,Basic,Online
4565.87,112.23,477.29,5,East,Premium,Online
1499.62,33.84,324.98,3,North,Basic,Retail
4225.69,119.7,570.89,6,West,Premium,Online
5731.6,42.95,653.64,7,North,Basic,Retail
4614.85,46.31,556.88,9,East,Basic,Retail
2810.16,39.46,629.38,9,South,Basic,Online
2449.67,108.83,317.63,12,East,Premium,Online
3444.39,129.46,49.0,5,East,Premium,Retail
3613.74,37.72,681.9,4,South,Basic,Online
4129.3,32.68,1057.25,7,North,Basic,Online
2353.16,116.67,95.76,3,North,Premium,Retail
2965.64,35.41,414.0,4,East,Basic,Retail
2925.79,44.8,339.85,9,South,Basic,Retail
2119.2,36.02,337.57,5,East,Basic,Retail
2682.86,46.36,440.16,10,South,Basic,Online
1999.74,39.39,532.71,7,South,Basic,Online
3399.53,40.56,679.5,2,South,Basic,Online
3225.09,44.69,247.36,9,North,Basic,Retail
1392.42,45.34,312.33,5,South,Basic,Retail
2672.73,37.84,588.66,5,West,Basic,Online
2214.96,44.64,491.5,4,West,Basic,Online
6246.8,40.23,1124.94,8,South,Basic,Online
1820.1,38.06,437.22,11,East,Basic,Retail
4640.26,109.6,584.57,4,West,Premium,Online
5245.18,120.92,560.06,2,South,Premium,Online
897.47,35.08,187.3,5,North,Basic,Retail
3572.75,126.8,37.11,3,North,Premium,Retail
3717.18,49.54,673.38,4,South,Basic,Online
1156.02,33.38,207.23,3,West,Basic,Retail
3404.06,46.44,693.99,7,East,Basic,Online
3396.84,120.19,474.38,6,North,Premium,Online
2136.5,115.0,193.86,2,North,Premium,Online
2417.11,28.57,500.54,11,East,Basic,Retail
4248.49,24.29,672.37,8,West,Basic,Retail
3235.58,44.88,584.52,5,East,Basic,Online
2464.71,46.18,451.69,6,East,Basic,Retail
2464.59,36.4,593.78,8,North,Basic,Online
4229.9,32.39,583.81,11,West,Basic,Retail
6898.35,108.11,442.58,11,East,Premium,Retail
3744.17,110.03,603.86,12,North,Premium,Online
3776.06,43.97,724.47,7,East,Basic,Online
10664.74,35.98,1080.93,11,North,Basic,Retail
4770.81,122.41,525.74,3,North,Premium,Online
4395.74,116.6,172.26,2,North,Premium,Retail
2526.55,40.21,541.79,3,North,Basic,Online
2089.89,43.42,277.39,8,South,Basic,Retail
5280.42,116.01,650.43,4,South,Premium,Online
4591.94,117.19,642.2,8,South,Premium,Online
3226.05,48.81,636.23,4,South,Basic,Online
4080.08,46.88,520.82,7,North,Basic,Retail
8978.56,33.4,1625.71,6,North,Basic,Online
2238.39,40.67,573.44,10,East,Basic,Online
2600.26,110.21,0.0,1,South,Premium,Retail
2486.83,38.07,484.16,11,North,Basic,Retail
4013.39,113.43,510.6,8,West,Premium,Online
4617.05,38.99,746.31,6,East,Basic,Retail
2643.83,42.91,328.93,2,West,Basic,Retail
6455.06,40.55,1134.88,5,South,Basic,Online
3276.92,106.65,365.92,12,North,Premium,Online
3259.79,113.34,167.14,2,East,Premium,Retail
4755.75,42.1,474.0,10,North,Basic,Retail
3153.26,35.69,716.16,7,South,Basic,Online
3348.05,104.49,475.0,11,North,Premium,Online
2617.41,33.19,611.71,10,West,Basic,Online
2154.93,106.35,294.51,6,North,Premium,Online
5904.36,42.24,1024.04,7,West,Basic,Online
3807.5,36.93,741.62,6,West,Basic,Online
1132.49,36.15,176.34,10,South,Basic,Retail
2103.73,126.92,0.0,1,East,Premium,Retail
5620.86,121.57,764.39,3,East,Premium,Online
2418.56,41.14,503.86,10,West,Basic,Online
5995.48,39.68,1111.08,2,South,Basic,Online
2755.1,32.67,673.94,1,East,Basic,Online
1261.84,42.76,249.34,1,South,Basic,Retail
883.9,46.29,131.49,4,West,Basic,Retail
9613.18,105.45,1447.28,11,South,Premium,Online
2045.17,44.95,416.19,1,South,Basic,Online
2390.4,34.97,577.03,2,East,Basic,Online
2179.97,32.52,321.23,1,West,Basic,Retail
4402.87,33.97,947.51,12,East,Basic,Online
2163.67,38.65,428.19,12,North,Basic,Retail
5436.42,120.02,314.9,6,South,Premium,Retail
4066.95,33.94,853.99,11,West,Basic,Online
4427.11,42.66,509.35,4,East,Basic,Retail
1186.67,39.47,335.25,8,West,Basic,Retail
4210.4,101.67,186.73,11,North,Premium,Retail
2902.32,42.51,431.73,5,South,Basic,Retail
3074.63,36.01,646.19,10,East,Basic,Online
2215.04,118.31,197.06,5,West,Premium,Online
1730.15,106.31,100.19,11,North,Premium,Retail
1565.53,29.64,316.41,11,West,Basic,Retail
5487.45,41.74,592.78,8,South,Basic,Retail
4891.92,102.7,733.48,11,North,Premium,Online
2212.66,35.35,312.12,10,South,Basic,Retail
3676.32,37.03,895.74,6,North,Basic,Online
5918.88,41.05,1168.49,6,South,Basic,Online
5082.11,39.31,948.44,3,North,Basic,Online
2861.82,112.43,515.65,6,North,Premium,Online
1465.51,37.44,300.84,10,West,Basic,Online
3993.51,42.38,463.81,7,North,Basic,Retail
5697.26,117.5,737.49,2,North,Premium,Online
4037.09,34.41,815.61,3,South,Basic,Online
7890.05,42.79,1361.41,6,South,Basic,Online
2884.23,46.25,575.03,10,East,Basic,Online
2752.55,37.42,295.46,9,South,Basic,Retail
3037.06,38.75,625.43,9,East,Basic,Online
5545.19,41.61,974.14,8,East,Basic,Online
2451.62,38.83,404.16,8,North,Basic,Retail
2920.7,42.72,368.58,9,North,Basic,Retail
6418.56,30.04,637.78,11,South,Basic,Retail
2203.05,35.88,466.24,11,South,Basic,Retail
1030.83,44.52,254.52,9,East,Basic,Retail
3945.62,33.71,869.48,10,East,Basic,Online
8383.65,35.25,836.92,11,South,Basic,Retail
1970.61,113.55,58.68,9,North,Premium,Retail
5809.95,117.24,750.44,5,North,Premium,Online
3239.77,44.07,427.73,6,East,Basic,Retail
1556.16,118.39,0.0,5,South,Premium,Retail
4034.37,121.38,398.56,1,South,Premium,Online
1724.27,44.22,449.41,4,North,Basic,Online
6383.91,28.05,827.62,11,East,Basic,Retail
2947.07,114.01,294.06,1,West,Premium,Online
1917.03,30.73,596.38,12,North,Basic,Online
5576.62,40.52,615.16,1,South,Basic,Retail
4123.61,122.76,512.65,3,West,Premium,Online
4309.43,40.66,933.68,7,South,Basic,Online
3801.16,41.99,364.7,1,East,Basic,Retail
1118.23,37.99,302.24,7,North,Basic,Retail
2351.93,42.41,631.86,10,East,Basic,Online
8276.87,40.98,780.39,10,North,Basic,Retail
2972.01,123.66,303.78,1,West,Premium,Online
2335.03,40.05,581.85,9,East,Basic,Online
3361.12,32.0,812.15,5,East,Basic,Online
1963.81,33.86,321.7,6,East,Basic,Retail
8002.81,31.64,1483.62,12,East,Basic,Online
2420.76,114.82,226.26,9,South,Premium,Online
1423.99,42.8,447.35,11,West,Basic,Retail
3026.74,44.84,567.26,3,West,Basic,Online
3792.95,42.13,361.72,3,South,Basic,Retail
3833.3,43.07,847.11,5,West,Basic,Online
1715.86,43.5,486.73,7,East,Basic,Retail
1930.85,44.29,520.42,3,South,Basic,Online
1135.96,34.12,267.39,4,South,Basic,Online
4509.57,45.48,814.25,2,North,Basic,Online
3306.62,120.48,48.36,9,North,Premium,Retail
3452.34,41.61,557.7,10,North,Basic,Retail
2433.14,44.69,518.45,9,South,Basic,Online
1299.32,109.27,29.2,11,South,Premium,Retail
2065.37,113.35,161.61,2,South,Premium,Online
3778.59,39.15,337.57,5,West,Basic,Retail
2861.91,123.55,0.0,1,South,Premium,Retail
1404.9,117.01,111.63,8,South,Premium,Retail
2989.12,37.15,468.36,6,North,Basic,Retail
3452.45,41.72,324.83,10,North,Basic,Retail
2977.11,40.09,669.53,10,East,Basic,Online
1346.03,36.79,261.46,2,East,Basic,Retail
2047.9,46.7,282.93,2,East,Basic,Retail
1925.81,41.05,310.71,10,North,Basic,Retail
3162.46,107.09,302.46,5,East,Premium,Online
4688.74,41.23,928.64,7,North,Basic,Online
2435.03,42.4,702.45,9,North,Basic,Online
3579.02,43.5,492.24,9,North,Basic,Retail
8620.52,34.84,1622.61,12,North,Basic,Online
15186.55,101.48,2191.1,11,South,Premium,Online
2716.73,39.39,683.59,6,North,Basic,Online
2899.79,40.15,699.43,2,West,Basic,Online
1652.77,42.94,473.24,6,South,Basic,Online
2638.82,119.26,302.93,1,North,Premium,Online
6010.08,40.97,713.66,11,North,Basic,Retail
1159.71,41.18,219.62,11,East,Basic,Retail
2710.99,39.28,614.62,2,North,Basic,Online
2851.59,108.25,39.34,12,West,Premium,Retail
1135.45,45.15,37.52,3,West,Basic,Retail
3874.56,120.44,374.75,5,North,Premium,Online
3317.92,34.35,686.83,10,South,Basic,Online
2031.95,38.86,419.37,1,North,Basic,Retail
5268.94,32.14,1076.03,12,East,Basic,Online
1666.35,30.32,328.6,10,South,Basic,Retail
4015.52,112.82,570.38,5,North,Premium,Online
3276.82,107.12,530.53,5,North,Premium,Online
2832.54,122.36,76.45,4,East,Premium,Retail
2650.78,39.45,528.05,3,South,Basic,Online
1843.01,115.8,65.49,7,North,Premium,Retail
2097.61,38.4,642.23,11,East,Basic,Online
2782.66,110.59,402.58,7,East,Premium,Online
2193.43,123.69,111.02,1,West,Premium,Online
4669.83,36.96,997.79,7,North,Basic,Online
3070.19,119.72,399.86,3,East,Premium,Online
2535.26,34.08,643.58,3,East,Basic,Online
1679.5,39.8,564.42,6,North,Basic,Online
2354.25,39.46,325.08,6,East,Basic,Retail
2218.62,33.91,521.24,11,South,Basic,Online
5031.06,37.68,520.88,4,West,Basic,Retail
3380.76,119.57,506.43,5,North,Premium,Online
6301.43,34.84,1182.01,3,East,Basic,Online
2506.65,30.17,363.65,3,South,Basic,Retail
6489.45,38.87,1103.74,9,West,Basic,Online
3410.74,44.4,718.5,5,South,Basic,Online
3287.2,30.95,756.55,1,West,Basic,Online
5509.33,40.41,520.52,9,West,Basic,Retail
1943.15,39.99,316.95,10,North,Basic,Retail
2625.47,41.86,575.4,6,West,Basic,Online
2965.61,118.06,222.23,9,West,Premium,Online
12565.29,32.87,1092.08,11,North,Basic,Retail
3154.36,31.28,776.08,7,South,Basic,Online
4295.41,105.98,508.44,11,South,Premium,Online
4912.07,114.28,691.01,10,North,Premium,Online
6716.63,34.99,1103.2,10,North,Basic,Online
6186.56,39.65,1239.56,7,North,Basic,Online
5230.02,114.57,229.06,5,North,Premium,Retail
5270.78,118.18,711.48,7,South,Premium,Online
3439.99,120.22,385.51,10,North,Premium,Online
1412.24,32.48,237.57,4,West,Basic,Retail
3117.59,39.44,640.53,11,East,Basic,Online
3508.29,35.06,808.39,11,North,Basic,Online
4483.2,44.19,989.85,6,East,Basic,Online
3232.42,38.41,443.55,2,East,Basic,Retail
6637.01,48.24,1063.94,10,West,Basic,Online
1285.8,46.39,366.53,3,North,Basic,Online
2616.72,119.96,30.07,2,North,Premium,Retail
5417.59,39.2,569.8,10,West,Basic,Retail
1233.43,27.93,173.95,2,West,Basic,Retail
2865.57,116.59,415.41,7,East,Premium,Online
3842.49,40.54,925.03,5,East,Basic,Online
6111.19,39.12,1199.07,6,North,Basic,Online
1587.82,40.1,396.97,3,South,Basic,Online
5368.95,42.43,637.22,10,North,Basic,Retail
4242.01,37.73,793.54,5,North,Basic,Online
1224.65,121.07,0.0,5,West,Premium,Retail
6943.72,32.4,1280.48,11,North,Basic,Online
4691.12,111.65,734.32,4,South,Premium,Online
2291.75,48.32,164.76,10,West,Basic,Retail
2660.81,33.34,592.29,4,North,Basic,Online
1712.8,111.53,47.5,12,West,Premium,Retail
2409.93,43.74,400.38,8,West,Basic,Retail
6255.72,37.93,1155.47,6,East,Basic,Online
1907.34,37.7,637.26,11,North,Basic,Online
2033.31,44.47,399.91,2,South,Basic,Online
2759.1,40.36,282.8,2,South,Basic,Retail
4073.18,119.86,376.37,2,South,Premium,Online
4570.25,42.78,581.72,6,North,Basic,Retail
2491.05,106.53,301.84,12,West,Premium,Online
2554.63,33.04,324.24,1,North,Basic,Retail
2072.1,50.08,287.23,3,East,Basic,Retail
3690.49,41.34,693.55,1,North,Basic,Online
4042.57,34.95,823.35,4,East,Basic,Online
2593.44,49.44,577.85,1,West,Basic,Online
3445.43,110.31,368.61,9,North,Premium,Online
4131.55,31.35,892.62,11,North,Basic,Online
1938.73,34.64,638.02,12,East,Basic,Online
5762.87,112.4,295.72,11,East,Premium,Retail
5130.71,38.05,563.04,6,East,Basic,Retail
1360.33,39.48,443.87,8,South,Basic,Retail
8441.14,33.17,1566.68,2,North,Basic,Online
3486.05,39.16,427.18,6,West,Basic,Retail
3585.32,37.85,746.21,4,West,Basic,Online
2982.49,31.38,559.57,7,South,Basic,Online
3744.94,37.64,747.56,8,West,Basic,Online
4779.85,113.2,616.88,6,South,Premium,Online
6716.95,124.65,797.55,1,South,Premium,Online
2524.0,118.92,278.71,8,North,Premium,Online
5071.0,42.63,600.59,11,South,Basic,Retail
2448.83,29.84,554.37,1,South,Basic,Online
5070.87,34.83,567.48,9,North,Basic,Retail
1539.45,35.66,394.71,2,South,Basic,Online
3802.13,31.63,806.43,11,East,Basic,Online
1226.51,40.73,402.22,10,East,Basic,Online
2393.19,38.56,432.07,6,East,Basic,Retail
2856.27,112.66,389.93,8,West,Premium,Online
3979.13,53.14,768.77,5,North,Basic,Online
1537.23,118.54,96.45,2,East,Premium,Online
6565.52,107.7,850.71,5,East,Premium,Online
5516.88,43.63,591.01,1,South,Basic,Retail
4006.86,50.97,747.72,8,South,Basic,Online
2279.8,42.76,607.74,8,North,Basic,Online
1210.63,114.83,0.0,2,West,Premium,Retail
3905.35,37.01,762.37,6,South,Basic,Online
2028.55,39.66,326.11,11,West,Basic,Retail
5719.08,35.3,630.49,8,East,Basic,Retail
2187.36,39.23,377.52,10,East,Basic,Retail
4340.2,113.17,576.34,8,West,Premium,Online
3136.05,40.37,485.06,12,East,Basic,Retail
2932.77,43.16,566.1,7,South,Basic,Online
1720.16,46.62,197.58,3,South,Basic,Retail
2111.39,115.06,300.6,12,West,Premium,Online
3154.96,41.45,645.95,11,South,Basic,Online
2496.95,128.13,0.0,4,South,Premium,Retail
3626.13,110.75,422.23,1,North,Premium,Online
2326.68,116.11,43.71,9,West,Premium,Retail
2449.51,35.43,361.43,10,North,Basic,Retail
1339.11,40.01,376.0,10,East,Basic,Online
4994.73,36.1,888.11,2,South,Basic,Online
1483.86,37.33,378.43,10,South,Basic,Online
4041.26,45.36,542.89,7,East,Basic,Retail
7204.1,41.9,1341.3,8,North,Basic,Online
5338.76,36.77,932.46,4,East,Basic,Online
4613.16,39.55,596.95,11,East,Basic,Retail
2996.31,37.3,376.06,11,West,Basic,Retail
1782.35,41.46,327.69,10,North,Basic,Retail
1222.76,123.34,0.0,1,West,Premium,Retail
3166.13,27.18,764.85,5,East,Basic,Online
2065.07,113.22,258.5,10,West,Premium,Online
2349.71,34.21,548.27,10,South,Basic,Online
4175.02,120.16,6.83,6,South,Premium,Retail
2671.6,123.84,33.68,7,West,Premium,Retail
1635.78,37.42,235.91,1,West,Basic,Retail
9284.01,35.33,837.25,4,South,Basic,Retail
3550.9,26.82,894.06,12,North,Basic,Online
4204.17,41.01,768.94,5,South,Basic,Online
4044.11,111.83,469.65,5,South,Premium,Online
3424.67,40.69,799.2,7,North,Basic,Online
1961.51,35.57,374.16,4,North,Basic,Retail
1344.85,41.92,378.87,10,West,Basic,Online
3774.06,121.83,133.7,7,North,Premium,Retail
3271.35,31.1,543.34,8,East,Basic,Retail
1895.63,121.88,181.07,2,North,Premium,Online
5237.19,40.66,846.58,1,South,Basic,Online
4332.69,44.51,786.09,10,North,Basic,Online
3300.57,32.4,724.93,10,North,Basic,Online
2158.82,34.45,356.13,1,East,Basic,Retail
2546.1,115.7,282.5,1,West,Premium,Online
1572.44,119.22,85.09,9,North,Premium,Retail
1843.71,38.65,281.01,4,South,Basic,Retail
4097.79,29.64,825.01,9,South,Basic,Online
2694.33,41.33,312.24,7,West,Basic,Retail
8439.17,38.57,848.75,7,East,Basic,Retail
1847.8,38.1,310.17,2,South,Basic,Retail
2996.95,39.28,688.66,2,East,Basic,Online
4396.82,111.52,627.1,12,West,Premium,Online
4327.21,117.01,558.61,5,North,Premium,Online
2641.96,34.44,608.97,10,South,Basic,Online
1670.9,113.08,0.0,1,West,Premium,Retail
2818.68,44.41,397.93,7,East,Basic,Retail
3714.75,31.58,523.02,11,South,Basic,Retail
3319.6,33.09,720.59,7,South,Basic,Online
11171.62,105.69,1524.86,11,South,Premium,Online
2688.57,122.39,19.5,8,South,Premium,Retail
4400.63,123.81,566.0,7,East,Premium,Online
3808.74,113.3,521.69,8,South,Premium,Online
2832.69,35.6,680.47,3,East,Basic,Online
4160.07,40.21,923.99,3,West,Basic,Online
2144.42,43.2,412.6,8,North,Basic,Retail
8588.12,114.73,1075.35,9,South,Premium,Online
1784.64,123.28,0.0,10,South,Premium,Retail
3157.87,37.0,471.05,4,East,Basic,Retail
4544.39,118.18,681.66,8,North,Premium,Online
2525.9,33.44,382.91,1,East,Basic,Retail
5080.69,41.25,858.65,2,West,Basic,Online
5812.54,42.55,609.87,10,South,Basic,Retail
1973.82,118.58,139.0,10,West,Premium,Online
1629.45,30.61,302.19,10,West,Basic,Retail
4174.65,115.65,648.51,9,North,Premium,Online
2618.61,41.8,354.78,2,North,Basic,Retail
1833.34,36.03,177.25,2,West,Basic,Retail
3117.89,45.11,717.81,8,West,Basic,Online
2138.09,131.38,0.0,5,North,Premium,Retail
1975.98,34.89,428.22,5,North,Basic,Online
4670.18,108.36,719.8,11,North,Premium,Online
2966.72,39.23,416.63,6,West,Basic,Retail
2756.88,42.23,398.54,8,North,Basic,Retail
1587.28,117.04,175.0,8,South,Premium,Online
2414.65,38.29,592.51,9,West,Basic,Online
6464.36,117.69,428.38,10,North,Premium,Retail
2770.99,38.32,460.46,11,East,Basic,Retail
2855.47,31.79,614.02,3,North,Basic,Online
2255.88,114.17,102.38,9,West,Premium,Online
4466.94,108.37,323.12,11,North,Premium,Retail
4132.23,37.01,434.92,3,East,Basic,Retail
1897.55,46.15,216.02,1,East,Basic,Retail
2099.23,39.3,603.99,12,North,Basic,Online
2899.79,31.17,463.46,11,North,Basic,Retail
1911.88,38.72,288.56,5,South,Basic,Retail
3761.51,43.05,812.57,7,North,Basic,Online
4797.91,119.1,637.91,3,West,Premium,Online
1447.25,119.37,0.0,9,West,Premium,Retail
3578.22,38.46,669.38,1,South,Basic,Online
3904.17,125.86,145.67,6,East,Premium,Retail
4038.96,31.34,560.21,12,East,Basic,Retail
3962.4,46.21,418.58,12,West,Basic,Retail
1307.3,121.03,40.72,6,South,Premium,Retail
5423.94,126.0,655.12,8,North,Premium,Online
3255.95,39.04,747.72,3,North,Basic,Online
2242.24,124.51,79.93,12,South,Premium,Retail
6227.49,36.1,1150.07,5,South,Basic,Online
5586.61,105.94,879.05,11,South,Premium,Online
2271.13,43.2,463.22,10,North,Basic,Online
3175.61,109.05,404.89,11,East,Premium,Online
4350.52,35.67,422.8,5,North,Basic,Retail
4074.99,32.11,925.36,8,North,Basic,Online
2085.11,35.09,536.78,7,South,Basic,Online
5901.11,38.79,769.94,3,North,Basic,Retail
2882.64,119.28,160.72,7,East,Premium,Retail
2454.59,120.53,38.9,10,South,Premium,Retail
3760.46,123.62,210.55,8,South,Premium,Retail
1661.97,39.45,229.75,5,South,Basic,Retail
6059.04,99.04,446.25,11,North,Premium,Retail
2154.14,43.96,401.32,5,North,Basic,Online
3228.31,41.23,379.89,11,West,Basic,Retail
2335.06,119.19,247.95,1,South,Premium,Online
4939.33,38.59,667.91,8,South,Basic,Retail
5334.51,118.84,854.05,6,North,Premium,Online
3450.57,123.3,391.99,6,South,Premium,Online
1549.98,33.74,475.14,5,East,Basic,Online
3692.21,36.17,737.58,5,East,Basic,Online
2720.78,36.83,330.29,3,East,Basic,Retail
1687.73,107.52,225.85,12,North,Premium,Retail
2933.99,53.34,307.18,3,North,Basic,Retail
3085.21,40.63,343.42,2,West,Basic,Retail
2886.29,33.67,686.67,9,West,Basic,Online
2702.46,33.11,345.99,8,North,Basic,Retail
6933.57,109.3,905.16,11,South,Premium,Online
6085.06,45.72,579.98,3,North,Basic,Retail
1982.02,122.28,159.63,5,North,Premium,Online
4704.49,48.39,895.24,10,South,Basic,Online
3244.52,37.8,434.2,5,North,Basic,Retail
2446.93,33.57,392.19,8,East,Basic,Retail
2780.3,132.85,0.0,6,South,Premium,Retail
3136.02,36.59,462.85,7,North,Basic,Retail
5247.19,42.32,956.93,5,North,Basic,Online
2372.88,33.65,453.7,12,West,Basic,Retail
1173.96,45.36,279.26,1,North,Basic,Retail
